2015-04-15,19838.53,19913.42,19823.86,19869.76
2015-04-14,19828.65,19922.50,19828.65,19908.68
2015-04-13,19967.38,19975.66,19825.69,19905.46
2015-04-10,19989.55,20006.00,19845.31,19907.63
2015-04-09,19851.12,19957.32,19822.49,19937.72
2015-04-08,19729.70,19845.53,19693.63,19789.81
2015-04-07,19539.03,19667.48,19501.31,19640.54
2015-04-06,19295.03,19424.09,19241.29,19397.98
2015-04-03,19289.04,19435.08,19289.04,19435.08
2015-04-02,19141.93,19433.89,19115.14,19312.79
2015-04-01,19129.75,19195.23,18927.95,19034.84
2015-03-31,19592.43,19607.25,19206.99,19206.99
2015-03-30,19295.21,19474.07,19227.29,19411.40
2015-03-27,19374.72,19590.03,19099.87,19285.63
2015-03-26,19605.60,19623.11,19397.01,19471.12
2015-03-25,19745.75,19775.45,19542.22,19746.20
2015-03-24,19718.99,19770.64,19646.35,19713.45
2015-03-23,19607.98,19778.60,19584.73,19754.36
2015-03-20,19479.71,19565.44,19416.63,19560.22
2015-03-19,19514.64,19557.17,19312.70,19476.56
2015-03-18,19407.76,19555.72,19389.24,19544.48
2015-03-17,19425.89,19479.89,19373.39,19437.00
2015-03-16,19245.38,19349.20,19226.71,19246.06
2015-03-13,19119.58,19335.80,19042.25,19254.25
2015-03-12,18787.10,19008.13,18774.42,18991.11
2015-03-11,18604.87,18836.93,18583.52,18723.52
2015-03-10,18891.01,18924.38,18577.06,18665.11
2015-03-09,18872.96,18878.15,18733.87,18790.55
2015-03-06,18814.85,18979.64,18808.30,18971.00
2015-03-05,18658.16,18767.50,18655.36,18751.84
2015-03-04,18716.78,18732.66,18586.84,18703.60
2015-03-03,18910.52,18910.52,18730.57,18815.16
2015-03-02,18869.40,18939.17,18775.23,18826.88
2015-02-27,18844.28,18865.39,18714.64,18797.94
2015-02-26,18587.87,18790.83,18587.13,18785.79
2015-02-25,18636.34,18648.77,18552.81,18585.20
2015-02-24,18468.39,18603.48,18427.98,18603.48
2015-02-23,18499.58,18509.08,18402.02,18466.92
2015-02-20,18336.50,18360.92,18297.67,18332.30
2015-02-19,18237.35,18322.50,18237.35,18264.79
2015-02-18,18103.98,18202.61,18092.32,18199.17
2015-02-17,17949.70,18009.45,17901.26,17987.09
2015-02-16,18024.01,18074.26,17978.90,18004.77
2015-02-13,17892.10,17962.11,17864.55,17913.36
2015-02-12,17899.40,18005.45,17884.34,17979.72
2015-02-10,17662.67,17673.27,17550.03,17652.68
2015-02-09,17790.31,17799.49,17653.61,17711.93
2015-02-06,17696.18,17700.67,17603.07,17648.50
2015-02-05,17589.21,17619.34,17484.67,17504.62
2015-02-04,17549.30,17743.11,17535.04,17678.74
2015-02-03,17654.60,17654.60,17271.87,17335.85
2015-02-02,17536.61,17628.40,17459.45,17558.04
2015-01-30,17788.74,17808.47,17661.10,17674.39
2015-01-29,17666.91,17778.83,17575.10,17606.22
2015-01-28,17615.93,17850.59,17615.93,17795.73
2015-01-27,17649.40,17768.41,17633.47,17768.30
2015-01-26,17285.71,17471.94,17285.71,17468.52
2015-01-23,17520.63,17532.06,17460.76,17511.75
2015-01-22,17306.64,17355.74,17229.21,17329.02
2015-01-21,17308.72,17329.03,17181.55,17280.48
2015-01-20,17071.65,17366.30,17066.77,17366.30
2015-01-19,17000.78,17039.80,16911.58,17014.29
2015-01-16,16812.96,16864.34,16592.57,16864.16
2015-01-15,16872.95,17141.98,16856.22,17108.70
2015-01-14,16961.82,17036.72,16770.56,16795.96
2015-01-13,16970.88,17087.71,16828.27,17087.71
2015-01-09,17318.74,17342.65,17129.53,17197.73
2015-01-08,17067.40,17243.71,17016.09,17167.10
2015-01-07,16808.26,16974.61,16808.26,16885.33
2015-01-06,17101.58,17111.36,16881.73,16883.19
2015-01-05,17325.68,17540.92,17219.22,17408.71
2014-12-30,17702.12,17713.76,17450.77,17450.77
2014-12-29,17914.55,17914.55,17525.66,17729.84
2014-12-26,17778.91,17843.73,17769.01,17818.96
2014-12-25,17804.84,17832.47,17773.59,17808.75
2014-12-24,17842.04,17875.41,17800.42,17854.23
2014-12-22,17685.53,17692.58,17572.62,17635.14
2014-12-19,17511.01,17621.40,17471.60,17621.40
2014-12-18,17142.95,17274.23,17136.41,17210.05
2014-12-17,16689.34,16891.02,16672.94,16819.73
2014-12-16,16862.42,16895.39,16714.83,16755.32
2014-12-15,17111.49,17258.32,17037.21,17099.40
2014-12-12,17317.69,17526.19,17298.19,17371.58
2014-12-11,17180.49,17289.73,17043.63,17257.40
2014-12-10,17623.35,17658.14,17308.82,17412.58
2014-12-09,17820.24,17892.16,17773.30,17813.38
2014-12-08,18004.66,18030.83,17869.74,17935.64
2014-12-05,17821.85,17922.29,17759.36,17920.45
2014-12-04,17881.91,17912.59,17813.01,17887.21
2014-12-03,17772.15,17881.76,17696.36,17720.43
2014-12-02,17481.06,17687.70,17476.42,17663.22
2014-12-01,17475.10,17649.02,17474.27,17590.10
2014-11-28,17340.16,17471.90,17330.84,17459.85
2014-11-27,17310.49,17346.85,17212.48,17248.50
2014-11-26,17347.97,17432.57,17335.99,17383.58
2014-11-25,17490.39,17490.39,17372.71,17407.62
2014-11-21,17285.72,17381.59,17108.20,17357.51
2014-11-20,17407.69,17407.69,17270.70,17300.86
2014-11-19,17384.31,17472.57,17280.76,17288.75
2014-11-18,17188.84,17356.76,17186.50,17344.06
2014-11-17,17381.38,17409.32,16907.43,16973.80
2014-11-14,17520.54,17520.54,17300.19,17490.83
2014-11-13,17192.00,17400.77,17099.95,17392.79
2014-11-12,17253.12,17443.74,17170.00,17197.05
2014-11-11,16869.49,17160.12,16855.30,17124.11
2014-11-10,16758.27,16818.05,16713.37,16780.53
2014-11-07,16934.04,16938.20,16824.08,16880.38
2014-11-06,16993.46,17045.94,16725.45,16792.48
2014-11-05,16785.44,16995.02,16778.28,16937.32
2014-11-04,16732.85,17127.66,16720.99,16862.47
2014-10-31,15817.14,16533.91,15817.14,16413.76
2014-10-30,15596.50,15701.04,15584.83,15658.20
2014-10-29,15442.39,15595.29,15394.79,15553.91
2014-10-28,15363.28,15374.46,15263.36,15329.91
2014-10-27,15404.28,15424.05,15333.71,15388.72
2014-10-24,15354.35,15377.05,15232.00,15291.64
2014-10-23,15093.78,15232.51,15059.64,15138.96
2014-10-22,15038.19,15195.78,15001.43,15195.77
2014-10-21,15115.29,15115.29,14761.84,14804.28
2014-10-20,14822.84,15111.23,14819.69,15111.23
2014-10-17,14796.32,14830.67,14529.03,14532.51
2014-10-16,14805.16,14807.08,14672.55,14738.38
2014-10-15,15009.75,15084.61,14916.65,15073.52
2014-10-14,15036.87,15089.90,14919.71,14936.51
2014-10-10,15292.88,15345.78,15221.83,15300.55
2014-10-09,15681.53,15732.32,15461.09,15478.93
2014-10-08,15574.60,15643.63,15520.81,15595.98
2014-10-07,15841.17,15913.52,15755.57,15783.83
2014-10-06,15882.28,15970.65,15808.22,15890.95
2014-10-03,15616.48,15708.65,15559.07,15708.65
2014-10-02,15895.20,15922.51,15646.40,15661.99
2014-10-01,16173.39,16225.96,16081.01,16082.25
2014-09-30,16252.72,16252.72,16058.72,16173.52
2014-09-29,16339.03,16344.32,16262.00,16310.64
2014-09-26,16087.95,16251.67,16087.95,16229.86
2014-09-25,16327.19,16374.14,16303.91,16374.14
2014-09-24,16105.56,16203.94,16094.59,16167.45
2014-09-22,16281.36,16299.13,16170.11,16205.90
2014-09-19,16177.94,16364.08,16170.86,16321.17
2014-09-18,16036.47,16106.11,16003.46,16067.57
2014-09-17,15948.15,15969.41,15888.67,15888.67
2014-09-16,15896.06,15938.31,15871.12,15911.53
2014-09-12,15885.04,15984.90,15885.04,15948.29
2014-09-11,15880.91,15925.51,15854.30,15909.20
2014-09-10,15688.55,15795.60,15664.79,15788.78
2014-09-09,15795.82,15795.82,15736.13,15749.15
2014-09-08,15718.13,15730.33,15656.40,15705.11
2014-09-05,15792.64,15792.64,15641.37,15668.68
2014-09-04,15701.61,15732.76,15663.59,15676.18
2014-09-03,15797.79,15829.38,15723.54,15728.35
2014-09-02,15526.94,15737.36,15516.50,15668.60
2014-09-01,15454.59,15478.77,15440.99,15476.60
2014-08-29,15423.88,15447.81,15356.00,15424.59
2014-08-28,15482.27,15487.99,15423.90,15459.86
2014-08-27,15556.56,15588.22,15465.99,15534.82
2014-08-26,15609.64,15613.34,15519.42,15521.22
2014-08-25,15609.43,15628.61,15553.51,15613.25
2014-08-22,15618.05,15628.78,15524.43,15539.19
2014-08-21,15530.98,15601.99,15525.78,15586.20
2014-08-20,15485.93,15492.88,15433.72,15454.45
2014-08-19,15451.94,15476.05,15429.11,15449.79
2014-08-18,15318.50,15365.35,15303.39,15322.60
2014-08-15,15317.15,15328.34,15276.99,15318.34
2014-08-14,15284.38,15338.85,15272.90,15314.57
2014-08-13,15111.76,15235.90,15108.53,15213.63
2014-08-12,15164.73,15235.98,15125.93,15161.31
2014-08-11,15022.64,15161.54,14973.71,15130.52
2014-08-08,15063.73,15074.32,14753.84,14778.37
2014-08-07,15138.72,15243.06,15061.99,15232.37
2014-08-06,15260.00,15271.14,15121.43,15159.79
2014-08-05,15506.87,15507.32,15313.84,15320.31
2014-08-04,15474.65,15535.62,15440.21,15474.50
2014-08-01,15511.54,15602.13,15501.15,15523.11
2014-07-31,15732.78,15759.66,15618.85,15620.77
2014-07-30,15616.89,15666.62,15594.89,15646.23
2014-07-29,15564.79,15632.70,15556.02,15618.07
2014-07-28,15426.98,15556.62,15426.98,15529.40
2014-07-25,15342.46,15457.87,15341.69,15457.87
2014-07-24,15350.28,15383.11,15232.14,15284.42
2014-07-23,15367.16,15376.20,15317.37,15328.56
2014-07-22,15296.42,15392.02,15287.93,15343.28
2014-07-18,15174.08,15220.50,15110.45,15215.71
2014-07-17,15422.87,15465.74,15347.85,15370.26
2014-07-16,15369.66,15423.96,15355.00,15379.30
2014-07-15,15354.43,15441.54,15346.09,15395.16
2014-07-14,15199.18,15324.95,15179.49,15296.82
2014-07-11,15102.59,15204.01,15101.49,15164.04
2014-07-10,15318.30,15326.78,15215.43,15216.47
2014-07-09,15194.32,15302.65,15185.32,15302.65
2014-07-08,15304.27,15389.89,15225.11,15314.41
2014-07-07,15433.49,15477.77,15379.44,15379.44
2014-07-04,15490.37,15490.37,15420.07,15437.13
2014-07-03,15435.34,15435.34,15324.32,15348.29
2014-07-02,15406.23,15444.63,15354.91,15369.97
2014-07-01,15179.64,15389.08,15145.87,15326.20
2014-06-30,15159.45,15177.87,15052.34,15162.10
2014-06-27,15290.75,15293.82,15027.31,15095.00
2014-06-26,15320.13,15345.12,15278.22,15308.49
2014-06-25,15297.24,15347.88,15265.71,15266.61
2014-06-24,15300.50,15424.57,15252.27,15376.24
2014-06-23,15419.47,15442.67,15335.88,15369.28
2014-06-20,15359.60,15422.06,15305.43,15349.42
2014-06-19,15140.35,15375.38,15138.28,15361.16
2014-06-18,15009.89,15139.99,14995.45,15115.80
2014-06-17,14962.99,15026.96,14948.54,14975.97
2014-06-16,15049.61,15056.75,14867.15,14933.29
2014-06-13,14830.99,15121.64,14830.99,15097.84
2014-06-12,14942.15,14992.96,14862.08,14973.53
2014-06-11,15000.13,15075.72,14998.63,15069.48
2014-06-10,15130.74,15184.77,14966.80,14994.80
2014-06-09,15204.31,15206.57,15116.03,15124.00
2014-06-06,15138.75,15144.34,15042.59,15077.24
2014-06-05,15112.59,15141.14,15016.81,15079.37
2014-06-04,15067.41,15071.78,14985.21,15067.96
2014-06-03,15089.04,15091.49,15026.01,15034.25
2014-06-02,14777.51,14963.91,14777.51,14935.92
2014-05-30,14707.66,14741.10,14591.62,14632.38
2014-05-29,14585.64,14714.95,14574.02,14681.72
2014-05-28,14646.93,14717.29,14608.54,14670.95
2014-05-27,14589.79,14744.16,14588.68,14636.52
2014-05-26,14592.60,14602.52,14531.32,14602.52
